Begin;End;Solar Day Ahead;Solar Intraday ;Offshore Day Ahead;Offshore Intraday ;Onshore Day Ahead;Onshore Intraday 
02.07.2018 18:15; 02.07.2018 18:30;10914;11045;615;501;5126;5430
02.07.2018 18:30; 02.07.2018 18:45;9258;9363;654;538;5127;5428
02.07.2018 18:45; 02.07.2018 19:00;7636;7683;689;571;5140;5433
02.07.2018 19:00; 02.07.2018 19:15;6114;6122;724;611;5164;5441
02.07.2018 19:15; 02.07.2018 19:30;4801;4776;763;651;5183;5445
02.07.2018 19:30; 02.07.2018 19:45;3684;3635;804;689;5203;5458
02.07.2018 19:45; 02.07.2018 20:00;2730;2685;838;725;5231;5477
02.07.2018 20:00; 02.07.2018 20:15;2018;1977;875;762;5256;5500
02.07.2018 20:15; 02.07.2018 20:30;1414;1377;893;784;5366;5613
02.07.2018 20:30; 02.07.2018 20:45;932;900;912;811;5479;5727
02.07.2018 20:45; 02.07.2018 21:00;556;524;924;834;5592;5847
02.07.2018 21:00; 02.07.2018 21:15;280;260;938;856;5706;5896
02.07.2018 21:15; 02.07.2018 21:30;121;104;936;874;5879;6025
02.07.2018 21:30; 02.07.2018 21:45;37;32;931;885;6058;6163
02.07.2018 21:45; 02.07.2018 22:00;8;6;928;900;6244;6297
02.07.2018 22:00; 02.07.2018 22:15;0;0;926;909;6390;6393
02.07.2018 22:15; 02.07.2018 22:30;0;0;908;894;6532;6514
02.07.2018 22:30; 02.07.2018 22:45;0;0;895;886;6670;6633
02.07.2018 22:45; 02.07.2018 23:00;0;0;875;875;6790;6738
02.07.2018 23:00; 02.07.2018 23:15;0;0;860;862;6869;6812
02.07.2018 23:15; 02.07.2018 23:30;0;0;847;843;6839;6750
02.07.2018 23:30; 02.07.2018 23:45;0;0;833;826;6811;6683
02.07.2018 23:45; 03.07.2018 00:00;0;0;819;807;6774;6617
03.07.2018 00:00; 03.07.2018 00:15;0;0;855;1027;6897;6616
03.07.2018 00:15; 03.07.2018 00:30;0;0;845;1010;6847;6478
03.07.2018 00:30; 03.07.2018 00:45;0;0;832;989;6805;6436
03.07.2018 00:45; 03.07.2018 01:00;0;0;825;960;6745;6389
03.07.2018 01:00; 03.07.2018 01:15;0;0;820;948;6697;6306
03.07.2018 01:15; 03.07.2018 01:30;0;0;822;937;6672;6079
03.07.2018 01:30; 03.07.2018 01:45;0;0;824;952;6651;6035
03.07.2018 01:45; 03.07.2018 02:00;0;0;827;932;6622;5866
03.07.2018 02:00; 03.07.2018 02:15;0;0;828;967;6625;5772
03.07.2018 02:15; 03.07.2018 02:30;0;0;830;986;6633;5709
03.07.2018 02:30; 03.07.2018 02:45;0;0;829;987;6643;5612
03.07.2018 02:45; 03.07.2018 03:00;0;0;830;952;6636;5540
03.07.2018 03:00; 03.07.2018 03:15;0;0;836;956;6498;5494
03.07.2018 03:15; 03.07.2018 03:30;0;0;846;963;6455;5497
03.07.2018 03:30; 03.07.2018 03:45;0;0;860;983;6409;5500
03.07.2018 03:45; 03.07.2018 04:00;0;0;868;987;6341;5473
03.07.2018 04:00; 03.07.2018 04:15;0;0;875;982;6271;5439
03.07.2018 04:15; 03.07.2018 04:30;0;0;879;1037;6149;5337
03.07.2018 04:30; 03.07.2018 04:45;0;0;881;1031;6041;5311
03.07.2018 04:45; 03.07.2018 05:00;4;0;887;1048;5940;5223
03.07.2018 05:00; 03.07.2018 05:15;53;32;886;1072;5842;5179
03.07.2018 05:15; 03.07.2018 05:30;164;131;875;1088;5678;5115
03.07.2018 05:30; 03.07.2018 05:45;323;297;868;1066;5503;5126
03.07.2018 05:45; 03.07.2018 06:00;550;560;857;1056;5248;5026
03.07.2018 06:00; 03.07.2018 06:15;921;941;848;1052;4978;4843
03.07.2018 06:15; 03.07.2018 06:30;1432;1464;830;1009;4652;4511
03.07.2018 06:30; 03.07.2018 06:45;2181;2166;810;1007;4353;4211
03.07.2018 06:45; 03.07.2018 07:00;3093;3070;790;1006;3998;3958
03.07.2018 07:00; 03.07.2018 07:15;4221;4202;769;970;3646;3710
03.07.2018 07:15; 03.07.2018 07:30;5545;5506;746;912;3282;3343
03.07.2018 07:30; 03.07.2018 07:45;6978;6942;724;886;2930;2939
03.07.2018 07:45; 03.07.2018 08:00;8488;8453;703;852;2483;2512
03.07.2018 08:00; 03.07.2018 08:15;10049;10038;679;821;2106;2097
03.07.2018 08:15; 03.07.2018 08:30;11636;11693;661;790;1931;1896
03.07.2018 08:30; 03.07.2018 08:45;13225;13287;642;762;1770;1705
03.07.2018 08:45; 03.07.2018 09:00;14835;14904;624;728;1709;1635
03.07.2018 09:00; 03.07.2018 09:15;16373;16453;605;700;1667;1575
03.07.2018 09:15; 03.07.2018 09:30;17825;17912;586;667;1713;1592
03.07.2018 09:30; 03.07.2018 09:45;19222;19303;569;638;1763;1613
03.07.2018 09:45; 03.07.2018 10:00;20537;20617;550;604;1807;1640
03.07.2018 10:00; 03.07.2018 10:15;21736;21826;537;577;1866;1678
03.07.2018 10:15; 03.07.2018 10:30;22775;22925;527;553;1964;1732
03.07.2018 10:30; 03.07.2018 10:45;23720;23939;511;534;2070;1786
03.07.2018 10:45; 03.07.2018 11:00;24616;24853;498;511;2182;1851
03.07.2018 11:00; 03.07.2018 11:15;25390;25644;487;494;2300;1913
03.07.2018 11:15; 03.07.2018 11:30;26014;26328;491;488;2380;1988
03.07.2018 11:30; 03.07.2018 11:45;26548;26926;496;483;2459;2063
03.07.2018 11:45; 03.07.2018 12:00;27043;27434;503;476;2529;2129
03.07.2018 12:00; 03.07.2018 12:15;27404;27825;507;476;2590;2180
03.07.2018 12:15; 03.07.2018 12:30;27691;28144;523;479;2612;2183
03.07.2018 12:30; 03.07.2018 12:45;27894;28376;542;480;2630;2193
03.07.2018 12:45; 03.07.2018 13:00;28034;28519;559;482;2649;2210
03.07.2018 13:00; 03.07.2018 13:15;28073;28560;577;486;2661;2220
03.07.2018 13:15; 03.07.2018 13:30;28073;28555;597;496;2677;2216
03.07.2018 13:30; 03.07.2018 13:45;27995;28469;627;506;2685;2222
03.07.2018 13:45; 03.07.2018 14:00;27867;28301;647;518;2703;2233
03.07.2018 14:00; 03.07.2018 14:15;27612;28029;674;477;2714;2323
03.07.2018 14:15; 03.07.2018 14:30;27273;27645;694;501;2758;2371
03.07.2018 14:30; 03.07.2018 14:45;26876;27189;719;524;2798;2422
03.07.2018 14:45; 03.07.2018 15:00;26424;26706;741;544;2829;2464
03.07.2018 15:00; 03.07.2018 15:15;25882;26132;769;568;2855;2517
03.07.2018 15:15; 03.07.2018 15:30;25238;25438;799;584;2886;2550
03.07.2018 15:30; 03.07.2018 15:45;24492;24655;833;607;2916;2576
03.07.2018 15:45; 03.07.2018 16:00;23679;23821;866;630;2950;2601
03.07.2018 16:00; 03.07.2018 16:15;22752;22867;896;651;2974;2629
03.07.2018 16:15; 03.07.2018 16:30;21731;21807;923;671;2994;2664
03.07.2018 16:30; 03.07.2018 16:45;20612;20672;947;694;3020;2696
03.07.2018 16:45; 03.07.2018 17:00;19386;19500;972;715;3030;2719
03.07.2018 17:00; 03.07.2018 17:15;18037;18189;997;733;3023;2734
03.07.2018 17:15; 03.07.2018 17:30;16643;16727;998;747;3014;2746
03.07.2018 17:30; 03.07.2018 17:45;15164;15193;998;759;3007;2759
03.07.2018 17:45; 03.07.2018 18:00;13644;13580;1001;769;2976;2755
03.07.2018 18:00; 03.07.2018 18:15;12067;11937;1001;780;2946;2741
03.07.2018 18:15; 03.07.2018 18:30;10474;10319;995;789;2929;2740
03.07.2018 18:30; 03.07.2018 18:45;8863;8700;995;795;2908;2741
03.07.2018 18:45; 03.07.2018 19:00;7307;7179;994;804;2876;2730
03.07.2018 19:00; 03.07.2018 19:15;5850;5754;986;811;2840;2711
03.07.2018 19:15; 03.07.2018 19:30;4615;4492;971;808;2813;2702
03.07.2018 19:30; 03.07.2018 19:45;3557;3431;954;799;2786;2698
03.07.2018 19:45; 03.07.2018 20:00;2641;2560;940;796;2745;2681
03.07.2018 20:00; 03.07.2018 20:15;1947;1901;921;788;2709;2662
03.07.2018 20:15; 03.07.2018 20:30;1363;1343;889;760;2737;2679
03.07.2018 20:30; 03.07.2018 20:45;891;884;856;734;2766;2694
03.07.2018 20:45; 03.07.2018 21:00;530;519;827;711;2844;2764
03.07.2018 21:00; 03.07.2018 21:15;267;261;799;687;2930;2844
03.07.2018 21:15; 03.07.2018 21:30;114;106;766;658;3059;2943
03.07.2018 21:30; 03.07.2018 21:45;34;33;735;633;3193;3041
03.07.2018 21:45; 03.07.2018 22:00;6;5;710;604;3313;3142
03.07.2018 22:00; 03.07.2018 22:15;0;0;680;583;3432;3230
03.07.2018 22:15; 03.07.2018 22:30;0;0;647;556;3516;3276
03.07.2018 22:30; 03.07.2018 22:45;0;0;613;533;3596;3319
03.07.2018 22:45; 03.07.2018 23:00;0;0;582;510;3671;3359
03.07.2018 23:00; 03.07.2018 23:15;0;0;557;486;3721;3388
03.07.2018 23:15; 03.07.2018 23:30;0;0;538;472;3678;3355
03.07.2018 23:30; 03.07.2018 23:45;0;0;516;454;3637;3327
03.07.2018 23:45; 04.07.2018 00:00;0;0;495;443;3578;3270
04.07.2018 00:00; 04.07.2018 00:15;0;0;369;450;3082;2683
04.07.2018 00:15; 04.07.2018 00:30;0;0;357;432;3022;2605
04.07.2018 00:30; 04.07.2018 00:45;0;0;348;403;2962;2564
04.07.2018 00:45; 04.07.2018 01:00;0;0;340;385;2896;2473
04.07.2018 01:00; 04.07.2018 01:15;0;0;333;360;2840;2397
04.07.2018 01:15; 04.07.2018 01:30;0;0;331;347;2777;2309
04.07.2018 01:30; 04.07.2018 01:45;0;0;332;360;2713;2217
04.07.2018 01:45; 04.07.2018 02:00;0;0;333;355;2633;2104
04.07.2018 02:00; 04.07.2018 02:15;0;0;333;355;2561;1991
04.07.2018 02:15; 04.07.2018 02:30;0;0;335;370;2469;1899
04.07.2018 02:30; 04.07.2018 02:45;0;0;339;379;2375;1806
04.07.2018 02:45; 04.07.2018 03:00;0;0;345;376;2270;1716
04.07.2018 03:00; 04.07.2018 03:15;0;0;344;369;2180;1636
04.07.2018 03:15; 04.07.2018 03:30;0;0;346;343;2097;1589
04.07.2018 03:30; 04.07.2018 03:45;0;0;348;346;2016;1525
04.07.2018 03:45; 04.07.2018 04:00;0;0;351;351;1936;1449
04.07.2018 04:00; 04.07.2018 04:15;0;0;354;335;1864;1329
04.07.2018 04:15; 04.07.2018 04:30;0;0;354;312;1825;1251
04.07.2018 04:30; 04.07.2018 04:45;0;0;352;309;1795;1186
04.07.2018 04:45; 04.07.2018 05:00;4;0;350;298;1766;1155
04.07.2018 05:00; 04.07.2018 05:15;47;29;346;293;1739;1138
04.07.2018 05:15; 04.07.2018 05:30;144;120;335;280;1715;1148
04.07.2018 05:30; 04.07.2018 05:45;286;271;318;278;1693;1153
04.07.2018 05:45; 04.07.2018 06:00;476;509;306;270;1667;1154
04.07.2018 06:00; 04.07.2018 06:15;811;869;297;269;1637;1119
04.07.2018 06:15; 04.07.2018 06:30;1250;1355;281;239;1586;1069
04.07.2018 06:30; 04.07.2018 06:45;1861;2008;269;245;1529;1061
04.07.2018 06:45; 04.07.2018 07:00;2663;2809;254;239;1473;1009
04.07.2018 07:00; 04.07.2018 07:15;3664;3793;244;238;1422;970
04.07.2018 07:15; 04.07.2018 07:30;4776;4897;236;242;1358;876
04.07.2018 07:30; 04.07.2018 07:45;5988;6095;229;230;1293;790
04.07.2018 07:45; 04.07.2018 08:00;7266;7367;219;223;1229;715
04.07.2018 08:00; 04.07.2018 08:15;8608;8684;210;218;1165;645
04.07.2018 08:15; 04.07.2018 08:30;9979;10088;206;211;1086;599
04.07.2018 08:30; 04.07.2018 08:45;11380;11494;203;208;1010;562
04.07.2018 08:45; 04.07.2018 09:00;12743;12837;196;203;945;531
04.07.2018 09:00; 04.07.2018 09:15;14060;14129;193;198;881;507
04.07.2018 09:15; 04.07.2018 09:30;15323;15430;192;194;853;504
04.07.2018 09:30; 04.07.2018 09:45;16536;16677;191;188;826;501
04.07.2018 09:45; 04.07.2018 10:00;17697;17782;189;185;806;494
04.07.2018 10:00; 04.07.2018 10:15;18767;18801;185;181;796;502
04.07.2018 10:15; 04.07.2018 10:30;19764;19793;184;175;810;515
04.07.2018 10:30; 04.07.2018 10:45;20692;20710;182;170;827;532
04.07.2018 10:45; 04.07.2018 11:00;21552;21556;180;164;845;553
04.07.2018 11:00; 04.07.2018 11:15;22296;22286;178;161;859;566
04.07.2018 11:15; 04.07.2018 11:30;22949;22931;179;161;896;610
04.07.2018 11:30; 04.07.2018 11:45;23520;23501;180;163;933;656
04.07.2018 11:45; 04.07.2018 12:00;24019;23970;183;163;970;712
04.07.2018 12:00; 04.07.2018 12:15;24406;24335;185;165;1010;769
04.07.2018 12:15; 04.07.2018 12:30;24705;24565;188;169;1060;797
04.07.2018 12:30; 04.07.2018 12:45;24916;24706;193;170;1107;838
04.07.2018 12:45; 04.07.2018 13:00;25052;24816;195;173;1154;894
04.07.2018 13:00; 04.07.2018 13:15;25101;24838;201;175;1199;963
04.07.2018 13:15; 04.07.2018 13:30;25078;24815;207;177;1253;1021
04.07.2018 13:30; 04.07.2018 13:45;24985;24712;211;187;1310;1073
04.07.2018 13:45; 04.07.2018 14:00;24838;24583;217;188;1365;1138
04.07.2018 14:00; 04.07.2018 14:15;24575;24349;218;185;1434;1356
04.07.2018 14:15; 04.07.2018 14:30;24215;23967;225;199;1493;1418
04.07.2018 14:30; 04.07.2018 14:45;23793;23535;226;208;1562;1486
04.07.2018 14:45; 04.07.2018 15:00;23313;23013;229;222;1630;1550
04.07.2018 15:00; 04.07.2018 15:15;22743;22405;233;235;1698;1621
04.07.2018 15:15; 04.07.2018 15:30;22082;21740;236;243;1763;1699
04.07.2018 15:30; 04.07.2018 15:45;21319;20982;241;252;1828;1778
04.07.2018 15:45; 04.07.2018 16:00;20494;20165;246;260;1895;1858
04.07.2018 16:00; 04.07.2018 16:15;19592;19273;248;269;1951;1932
04.07.2018 16:15; 04.07.2018 16:30;18624;18301;254;275;1993;2002
04.07.2018 16:30; 04.07.2018 16:45;17592;17269;258;280;2039;2081
04.07.2018 16:45; 04.07.2018 17:00;16503;16227;263;288;2083;2150
04.07.2018 17:00; 04.07.2018 17:15;15335;15097;263;294;2131;2208
04.07.2018 17:15; 04.07.2018 17:30;14089;13941;263;292;2166;2240
04.07.2018 17:30; 04.07.2018 17:45;12800;12729;264;293;2195;2264
04.07.2018 17:45; 04.07.2018 18:00;11471;11422;266;292;2222;2292
04.07.2018 18:00; 04.07.2018 18:15;10121;10093;271;291;2231;2302
04.07.2018 18:15; 04.07.2018 18:30;8780;8781;274;289;2232;2297
04.07.2018 18:30; 04.07.2018 18:45;7457;7480;276;291;2236;2293
04.07.2018 18:45; 04.07.2018 19:00;6173;6302;279;290;2244;2296
04.07.2018 19:00; 04.07.2018 19:15;4965;5163;284;288;2262;2304
04.07.2018 19:15; 04.07.2018 19:30;3923;4110;280;290;2315;2327
04.07.2018 19:30; 04.07.2018 19:45;3036;3195;279;290;2368;2352
04.07.2018 19:45; 04.07.2018 20:00;2309;2337;275;294;2423;2369
04.07.2018 20:00; 04.07.2018 20:15;1737;1677;273;298;2486;2406
04.07.2018 20:15; 04.07.2018 20:30;1259;1205;281;307;2566;2479
04.07.2018 20:30; 04.07.2018 20:45;853;797;290;313;2653;2559
04.07.2018 20:45; 04.07.2018 21:00;513;462;297;323;2742;2639
04.07.2018 21:00; 04.07.2018 21:15;239;225;305;334;2833;2718
04.07.2018 21:15; 04.07.2018 21:30;101;91;311;342;2936;2823
04.07.2018 21:30; 04.07.2018 21:45;28;28;319;350;3039;2929
04.07.2018 21:45; 04.07.2018 22:00;5;5;324;359;3153;3039
04.07.2018 22:00; 04.07.2018 22:15;0;0;331;367;3262;3136
04.07.2018 22:15; 04.07.2018 22:30;0;0;336;378;3359;3243
04.07.2018 22:30; 04.07.2018 22:45;0;0;340;392;3457;3349
04.07.2018 22:45; 04.07.2018 23:00;0;0;347;404;3538;3439
04.07.2018 23:00; 04.07.2018 23:15;0;0;352;420;3600;3520
04.07.2018 23:15; 04.07.2018 23:30;0;0;369;427;3544;3479
04.07.2018 23:30; 04.07.2018 23:45;0;0;389;434;3497;3442
04.07.2018 23:45; 05.07.2018 00:00;0;0;407;446;3462;3399
05.07.2018 00:00; 05.07.2018 00:15;0;0;368;512;2688;2377
05.07.2018 00:15; 05.07.2018 00:30;0;0;375;503;2626;2392
05.07.2018 00:30; 05.07.2018 00:45;0;0;383;512;2563;2320
05.07.2018 00:45; 05.07.2018 01:00;0;0;384;507;2505;2331
05.07.2018 01:00; 05.07.2018 01:15;0;0;394;546;2440;2276
05.07.2018 01:15; 05.07.2018 01:30;0;0;403;608;2391;2186
05.07.2018 01:30; 05.07.2018 01:45;0;0;414;590;2344;2126
05.07.2018 01:45; 05.07.2018 02:00;0;0;427;585;2296;1990
05.07.2018 02:00; 05.07.2018 02:15;0;0;440;575;2288;1973
05.07.2018 02:15; 05.07.2018 02:30;0;0;438;573;2282;2023
05.07.2018 02:30; 05.07.2018 02:45;0;0;438;595;2283;2076
05.07.2018 02:45; 05.07.2018 03:00;0;0;435;621;2282;2034
05.07.2018 03:00; 05.07.2018 03:15;0;0;431;646;2293;2075
05.07.2018 03:15; 05.07.2018 03:30;0;0;437;687;2315;2073
05.07.2018 03:30; 05.07.2018 03:45;0;0;438;695;2350;2134
05.07.2018 03:45; 05.07.2018 04:00;0;0;437;717;2378;2230
05.07.2018 04:00; 05.07.2018 04:15;0;0;442;755;2370;2276
05.07.2018 04:15; 05.07.2018 04:30;0;0;447;784;2353;2231
05.07.2018 04:30; 05.07.2018 04:45;0;0;446;798;2347;2234
05.07.2018 04:45; 05.07.2018 05:00;3;0;449;834;2322;2240
05.07.2018 05:00; 05.07.2018 05:15;40;23;454;830;2296;2286
05.07.2018 05:15; 05.07.2018 05:30;132;91;460;896;2220;2237
05.07.2018 05:30; 05.07.2018 05:45;277;213;467;899;2145;2221
05.07.2018 05:45; 05.07.2018 06:00;481;442;477;908;2063;2201
05.07.2018 06:00; 05.07.2018 06:15;845;785;488;884;1986;2194
05.07.2018 06:15; 05.07.2018 06:30;1314;1223;503;940;1886;2087
05.07.2018 06:30; 05.07.2018 06:45;1938;1808;513;944;1790;1949
05.07.2018 06:45; 05.07.2018 07:00;2694;2574;528;900;1696;1841
05.07.2018 07:00; 05.07.2018 07:15;3642;3518;542;892;1629;1771
05.07.2018 07:15; 05.07.2018 07:30;4720;4571;549;891;1612;1699
05.07.2018 07:30; 05.07.2018 07:45;5898;5754;561;890;1588;1605
05.07.2018 07:45; 05.07.2018 08:00;7141;7008;575;875;1565;1577
05.07.2018 08:00; 05.07.2018 08:15;8456;8369;583;854;1551;1565
05.07.2018 08:15; 05.07.2018 08:30;9799;9755;597;853;1568;1615
05.07.2018 08:30; 05.07.2018 08:45;11153;11156;610;853;1601;1681
05.07.2018 08:45; 05.07.2018 09:00;12452;12528;630;854;1633;1744
05.07.2018 09:00; 05.07.2018 09:15;13699;13876;652;851;1677;1815
05.07.2018 09:15; 05.07.2018 09:30;14922;15118;654;842;1795;1928
05.07.2018 09:30; 05.07.2018 09:45;16070;16292;654;837;1912;2035
05.07.2018 09:45; 05.07.2018 10:00;17139;17372;661;826;2024;2135
05.07.2018 10:00; 05.07.2018 10:15;18194;18317;661;818;2140;2232
05.07.2018 10:15; 05.07.2018 10:30;19052;19175;671;811;2247;2367
05.07.2018 10:30; 05.07.2018 10:45;19847;19994;680;801;2361;2502
05.07.2018 10:45; 05.07.2018 11:00;20559;20724;691;793;2476;2628
05.07.2018 11:00; 05.07.2018 11:15;21150;21307;696;794;2590;2750
05.07.2018 11:15; 05.07.2018 11:30;21641;21798;690;799;2733;2915
05.07.2018 11:30; 05.07.2018 11:45;22061;22206;678;806;2885;3076
05.07.2018 11:45; 05.07.2018 12:00;22424;22539;668;815;3034;3237
05.07.2018 12:00; 05.07.2018 12:15;22690;22821;661;832;3186;3386
05.07.2018 12:15; 05.07.2018 12:30;22885;23024;665;849;3327;3555
05.07.2018 12:30; 05.07.2018 12:45;22998;23117;670;867;3478;3729
05.07.2018 12:45; 05.07.2018 13:00;23045;23137;677;884;3620;3907
05.07.2018 13:00; 05.07.2018 13:15;22984;23033;687;903;3774;4080
05.07.2018 13:15; 05.07.2018 13:30;22808;22854;699;919;3947;4219
05.07.2018 13:30; 05.07.2018 13:45;22584;22627;713;936;4122;4360
05.07.2018 13:45; 05.07.2018 14:00;22313;22346;726;957;4292;4513
05.07.2018 14:00; 05.07.2018 14:15;21948;21965;741;855;4446;4826
05.07.2018 14:15; 05.07.2018 14:30;21495;21424;769;889;4601;5017
05.07.2018 14:30; 05.07.2018 14:45;20987;20922;795;925;4767;5215
05.07.2018 14:45; 05.07.2018 15:00;20424;20350;828;966;4918;5409
05.07.2018 15:00; 05.07.2018 15:15;19809;19714;860;1005;5112;5648
05.07.2018 15:15; 05.07.2018 15:30;19151;19038;892;1042;5338;5873
05.07.2018 15:30; 05.07.2018 15:45;18439;18304;926;1083;5567;6105
05.07.2018 15:45; 05.07.2018 16:00;17678;17522;964;1120;5785;6336
05.07.2018 16:00; 05.07.2018 16:15;16835;16626;1001;1154;5971;6548
05.07.2018 16:15; 05.07.2018 16:30;15950;15698;1037;1184;6120;6759
05.07.2018 16:30; 05.07.2018 16:45;15012;14750;1071;1214;6296;6982
05.07.2018 16:45; 05.07.2018 17:00;14025;13762;1105;1243;6471;7202
05.07.2018 17:00; 05.07.2018 17:15;12976;12705;1142;1272;6630;7396
05.07.2018 17:15; 05.07.2018 17:30;11917;11613;1169;1290;6757;7489
05.07.2018 17:30; 05.07.2018 17:45;10820;10504;1191;1307;6889;7587
05.07.2018 17:45; 05.07.2018 18:00;9698;9374;1213;1318;7020;7678
05.07.2018 18:00; 05.07.2018 18:15;8568;8228;1238;1335;7115;7742
05.07.2018 18:15; 05.07.2018 18:30;7467;7114;1238;1341;7215;7777
05.07.2018 18:30; 05.07.2018 18:45;6402;6047;1244;1347;7309;7813
05.07.2018 18:45; 05.07.2018 19:00;5382;5028;1246;1353;7406;7848
05.07.2018 19:00; 05.07.2018 19:15;4410;4066;1242;1350;7486;7848
05.07.2018 19:15; 05.07.2018 19:30;3551;3234;1244;1333;7476;7825
05.07.2018 19:30; 05.07.2018 19:45;2796;2503;1246;1316;7462;7801
05.07.2018 19:45; 05.07.2018 20:00;2125;1856;1247;1299;7452;7778
05.07.2018 20:00; 05.07.2018 20:15;1591;1330;1248;1281;7427;7738
05.07.2018 20:15; 05.07.2018 20:30;1131;924;1233;1254;7353;7678
05.07.2018 20:30; 05.07.2018 20:45;760;585;1218;1229;7282;7621
05.07.2018 20:45; 05.07.2018 21:00;448;318;1202;1205;7224;7571
05.07.2018 21:00; 05.07.2018 21:15;194;139;1186;1183;7187;7471
05.07.2018 21:15; 05.07.2018 21:30;80;56;1179;1172;7180;7509
05.07.2018 21:30; 05.07.2018 21:45;21;19;1168;1165;7178;7548
05.07.2018 21:45; 05.07.2018 22:00;4;3;1161;1157;7164;7585
05.07.2018 22:00; 05.07.2018 22:15;0;0;1156;1152;7164;7622
05.07.2018 22:15; 05.07.2018 22:30;0;0;1154;1158;7166;7589
05.07.2018 22:30; 05.07.2018 22:45;0;0;1149;1164;7177;7566
05.07.2018 22:45; 05.07.2018 23:00;0;0;1149;1169;7171;7531
05.07.2018 23:00; 05.07.2018 23:15;0;0;1149;1187;7166;7490
05.07.2018 23:15; 05.07.2018 23:30;0;0;1172;1212;7085;7390
05.07.2018 23:30; 05.07.2018 23:45;0;0;1199;1242;7005;7288
05.07.2018 23:45; 06.07.2018 00:00;0;0;1226;1269;6932;7190
06.07.2018 00:00; 06.07.2018 00:15;0;0;1273;1656;7327;6979
06.07.2018 00:15; 06.07.2018 00:30;0;0;1310;1699;7304;7010
06.07.2018 00:30; 06.07.2018 00:45;0;0;1344;1698;7283;6996
06.07.2018 00:45; 06.07.2018 01:00;0;0;1388;1713;7261;7001
06.07.2018 01:00; 06.07.2018 01:15;0;0;1429;1768;7279;6997
06.07.2018 01:15; 06.07.2018 01:30;0;0;1476;1777;7324;6798
06.07.2018 01:30; 06.07.2018 01:45;0;0;1527;1766;7379;6786
06.07.2018 01:45; 06.07.2018 02:00;0;0;1584;1777;7410;6874
06.07.2018 02:00; 06.07.2018 02:15;0;0;1632;1750;7512;6869
06.07.2018 02:15; 06.07.2018 02:30;0;0;1665;1840;7577;6881
06.07.2018 02:30; 06.07.2018 02:45;0;0;1702;1897;7644;6963
06.07.2018 02:45; 06.07.2018 03:00;0;0;1738;2006;7714;6794
06.07.2018 03:00; 06.07.2018 03:15;0;0;1772;2083;7783;6913
06.07.2018 03:15; 06.07.2018 03:30;0;0;1817;2157;7736;6947
06.07.2018 03:30; 06.07.2018 03:45;0;0;1859;2292;7696;7138
06.07.2018 03:45; 06.07.2018 04:00;0;0;1900;2395;7669;7208
06.07.2018 04:00; 06.07.2018 04:15;0;0;1956;2397;7662;7252
06.07.2018 04:15; 06.07.2018 04:30;0;0;2007;2444;7707;7167
06.07.2018 04:30; 06.07.2018 04:45;0;0;2063;2442;7759;7228
06.07.2018 04:45; 06.07.2018 05:00;1;0;2116;2458;7815;7244
06.07.2018 05:00; 06.07.2018 05:15;25;11;2141;2513;7878;7322
06.07.2018 05:15; 06.07.2018 05:30;87;64;2168;2480;7895;7371
06.07.2018 05:30; 06.07.2018 05:45;185;154;2178;2481;7916;7422
06.07.2018 05:45; 06.07.2018 06:00;335;288;2207;2567;7908;7563
06.07.2018 06:00; 06.07.2018 06:15;549;478;2219;2675;7920;7773
06.07.2018 06:15; 06.07.2018 06:30;828;725;2242;2687;7947;7837
06.07.2018 06:30; 06.07.2018 06:45;1177;1048;2265;2637;7990;7935
06.07.2018 06:45; 06.07.2018 07:00;1633;1431;2288;2668;8041;8081
06.07.2018 07:00; 06.07.2018 07:15;2204;1927;2176;2579;8191;8242
06.07.2018 07:15; 06.07.2018 07:30;2819;2439;2166;2605;8232;8420
06.07.2018 07:30; 06.07.2018 07:45;3493;3034;2158;2639;8283;8360
06.07.2018 07:45; 06.07.2018 08:00;4211;3638;2152;2643;8313;8446
06.07.2018 08:00; 06.07.2018 08:15;4975;4303;2186;2692;8306;8484
06.07.2018 08:15; 06.07.2018 08:30;5788;5050;2178;2671;8380;8591
06.07.2018 08:30; 06.07.2018 08:45;6629;5828;2197;2650;8478;8716
06.07.2018 08:45; 06.07.2018 09:00;7456;6572;2186;2633;8630;8837
06.07.2018 09:00; 06.07.2018 09:15;8275;7320;2308;2606;8656;8966
06.07.2018 09:15; 06.07.2018 09:30;9087;8052;2310;2575;8764;9059
06.07.2018 09:30; 06.07.2018 09:45;9912;8799;2307;2548;8890;9161
06.07.2018 09:45; 06.07.2018 10:00;10742;9559;2310;2519;9026;9267
06.07.2018 10:00; 06.07.2018 10:15;11560;10320;2300;2489;9160;9378
06.07.2018 10:15; 06.07.2018 10:30;12353;11070;2282;2564;9307;9474
