begin;end;Brown_coal/Lignite;Gas;Hard_coal;Geothermal;Solar;Wind_Offshore;Wind_Onshore
30.05.2019 15:15; 30.05.2019 15:30;5979;1984;1774;4;17438;5043;13700
30.05.2019 15:30; 30.05.2019 15:45;6038;2007;1774;4;16917;5025;13315
30.05.2019 15:45; 30.05.2019 16:00;6004;1983;1774;4;16163;5040;13105
30.05.2019 16:00; 30.05.2019 16:15;5822;2013;1776;4;15446;5011;12874
30.05.2019 16:15; 30.05.2019 16:30;5780;2088;1768;4;14511;5007;12677
30.05.2019 16:30; 30.05.2019 16:45;5934;2151;1770;4;13828;4969;12470
30.05.2019 16:45; 30.05.2019 17:00;6188;2190;1769;4;12833;4826;12384
30.05.2019 17:00; 30.05.2019 17:15;6342;2352;1978;4;11807;4650;12275
30.05.2019 17:15; 30.05.2019 17:30;6423;2524;2063;4;10957;4589;12174
30.05.2019 17:30; 30.05.2019 17:45;6675;2392;2146;4;10095;4648;11758
30.05.2019 17:45; 30.05.2019 18:00;7274;2402;2192;4;9181;4802;11167
30.05.2019 18:00; 30.05.2019 18:15;7988;2626;2285;4;8110;4871;10751
30.05.2019 18:15; 30.05.2019 18:30;8643;2804;2350;4;7002;4914;10514
30.05.2019 18:30; 30.05.2019 18:45;9204;2801;2465;4;6027;4813;10614
30.05.2019 18:45; 30.05.2019 19:00;9540;2876;2580;4;5005;4724;10343
30.05.2019 19:00; 30.05.2019 19:15;9563;2892;2945;4;4127;4789;9710
30.05.2019 19:15; 30.05.2019 19:30;9793;2871;3077;4;3288;4806;9186
30.05.2019 19:30; 30.05.2019 19:45;9979;2894;3154;4;2547;4737;8692
30.05.2019 19:45; 30.05.2019 20:00;10058;2883;3225;4;1899;4619;8039
30.05.2019 20:00; 30.05.2019 20:15;10091;2981;3250;4;1306;4592;7656
30.05.2019 20:15; 30.05.2019 20:30;10114;2992;3274;4;802;4508;7502
30.05.2019 20:30; 30.05.2019 20:45;10129;2980;3294;4;441;4452;7233
30.05.2019 20:45; 30.05.2019 21:00;10114;3029;3317;4;200;4415;6956
30.05.2019 21:00; 30.05.2019 21:15;10138;3200;3352;4;68;4375;6770
30.05.2019 21:15; 30.05.2019 21:30;10094;3084;3344;4;14;4264;6684
30.05.2019 21:30; 30.05.2019 21:45;10055;3087;3344;4;5;4107;6551
30.05.2019 21:45; 30.05.2019 22:00;10052;3189;3346;4;0;4055;6693
30.05.2019 22:00; 30.05.2019 22:15;9989;3345;3236;4;0;4130;6675
30.05.2019 22:15; 30.05.2019 22:30;9974;3347;3203;4;0;4226;6798
30.05.2019 22:30; 30.05.2019 22:45;9998;3365;3171;4;0;4348;6970
30.05.2019 22:45; 30.05.2019 23:00;9940;3368;3163;4;0;4360;7078
30.05.2019 23:00; 30.05.2019 23:15;9906;3289;3153;4;0;4347;7413
30.05.2019 23:15; 30.05.2019 23:30;9878;3291;3133;4;0;4389;7810
30.05.2019 23:30; 30.05.2019 23:45;9847;3299;3074;4;0;4445;8180
30.05.2019 23:45; 31.05.2019 00:00;9554;3299;2772;4;0;4452;8516
31.05.2019 00:00; 31.05.2019 00:15;9489;3165;2184;4;0;4515;8892
31.05.2019 00:15; 31.05.2019 00:30;9400;3155;2018;4;0;4500;9301
31.05.2019 00:30; 31.05.2019 00:45;9317;3163;1880;4;0;4524;9507
31.05.2019 00:45; 31.05.2019 01:00;9129;3120;1796;4;0;4523;9741
31.05.2019 01:00; 31.05.2019 01:15;9110;2944;1800;4;0;4466;9894
31.05.2019 01:15; 31.05.2019 01:30;8945;2915;1791;4;0;4485;10301
31.05.2019 01:30; 31.05.2019 01:45;8839;2935;1867;4;0;4414;10593
31.05.2019 01:45; 31.05.2019 02:00;8498;2858;1873;4;0;4359;10931
31.05.2019 02:00; 31.05.2019 02:15;7858;2767;1884;4;0;4302;11248
31.05.2019 02:15; 31.05.2019 02:30;7515;2779;1873;4;0;4284;11233
31.05.2019 02:30; 31.05.2019 02:45;7431;2777;1883;4;0;4217;11115
31.05.2019 02:45; 31.05.2019 03:00;7407;2767;1889;4;0;4114;10829
31.05.2019 03:00; 31.05.2019 03:15;7362;2774;1921;4;0;3996;10457
31.05.2019 03:15; 31.05.2019 03:30;7309;2750;1942;4;0;3832;10300
31.05.2019 03:30; 31.05.2019 03:45;7307;2772;1939;4;0;3562;10150
31.05.2019 03:45; 31.05.2019 04:00;7283;2833;1922;4;0;3278;9916
31.05.2019 04:00; 31.05.2019 04:15;7369;2918;1880;4;0;3199;9684
31.05.2019 04:15; 31.05.2019 04:30;7691;2913;1871;4;0;3110;9420
31.05.2019 04:30; 31.05.2019 04:45;7966;2929;1864;4;0;3009;9278
31.05.2019 04:45; 31.05.2019 05:00;8315;2950;1885;4;6;2837;9282
31.05.2019 05:00; 31.05.2019 05:15;8436;2979;1971;4;31;2701;9123
31.05.2019 05:15; 31.05.2019 05:30;8539;2986;1965;4;80;2562;9146
31.05.2019 05:30; 31.05.2019 05:45;8766;3008;1975;4;162;2443;9002
31.05.2019 05:45; 31.05.2019 06:00;9068;3100;2031;4;328;2210;8810
31.05.2019 06:00; 31.05.2019 06:15;9224;3221;2285;4;602;2007;8731
31.05.2019 06:15; 31.05.2019 06:30;9462;3371;2401;4;984;1972;8490
31.05.2019 06:30; 31.05.2019 06:45;9762;3488;2444;4;1461;1938;8149
31.05.2019 06:45; 31.05.2019 07:00;9903;3570;2456;4;2025;1816;7834
31.05.2019 07:00; 31.05.2019 07:15;9890;3803;2546;4;2664;1687;7431
31.05.2019 07:15; 31.05.2019 07:30;9932;3833;2620;4;3377;1535;6972
31.05.2019 07:30; 31.05.2019 07:45;9955;3917;2685;4;4132;1418;6604
31.05.2019 07:45; 31.05.2019 08:00;9979;3932;2845;4;5035;1411;6204
31.05.2019 08:00; 31.05.2019 08:15;9940;4034;2963;4;6045;1394;5895
31.05.2019 08:15; 31.05.2019 08:30;9947;4042;3038;4;7069;1524;5754
31.05.2019 08:30; 31.05.2019 08:45;9910;4030;3014;4;8107;1578;5519
31.05.2019 08:45; 31.05.2019 09:00;9815;4037;2975;4;9202;1612;5280
31.05.2019 09:00; 31.05.2019 09:15;9897;4006;2867;4;10264;1548;5153
31.05.2019 09:15; 31.05.2019 09:30;9824;4007;2742;4;11573;1364;5058
31.05.2019 09:30; 31.05.2019 09:45;9725;4010;2702;4;12669;1273;5034
31.05.2019 09:45; 31.05.2019 10:00;9574;4017;2630;4;13820;1234;4938
31.05.2019 10:00; 31.05.2019 10:15;9820;4037;2543;4;14939;1162;4995
31.05.2019 10:15; 31.05.2019 10:30;9855;4040;2492;4;16034;1139;4898
31.05.2019 10:30; 31.05.2019 10:45;9688;4037;2460;4;17045;1194;4843
31.05.2019 10:45; 31.05.2019 11:00;9535;4120;2449;4;17976;1258;4784
31.05.2019 11:00; 31.05.2019 11:15;9640;4275;2554;4;18518;1179;4844
31.05.2019 11:15; 31.05.2019 11:30;9563;4279;2520;4;19089;1177;4676
31.05.2019 11:30; 31.05.2019 11:45;9618;4279;2472;4;19373;1108;4875
31.05.2019 11:45; 31.05.2019 12:00;9538;4260;2418;4;19752;1108;5191
31.05.2019 12:00; 31.05.2019 12:15;9355;4271;2296;4;19788;1139;5457
31.05.2019 12:15; 31.05.2019 12:30;9142;4243;2254;4;19646;1190;5715
31.05.2019 12:30; 31.05.2019 12:45;8995;4227;2170;4;19533;1190;6005
31.05.2019 12:45; 31.05.2019 13:00;9001;4193;2104;4;19368;1151;6263
31.05.2019 13:00; 31.05.2019 13:15;9141;4263;2152;4;19204;1113;6536
31.05.2019 13:15; 31.05.2019 13:30;9141;4239;2196;4;19041;1075;6738
31.05.2019 13:30; 31.05.2019 13:45;9174;4331;2225;4;18670;1072;6819
31.05.2019 13:45; 31.05.2019 14:00;9172;4494;2313;4;18411;1140;6870
31.05.2019 14:00; 31.05.2019 14:15;9196;4334;2332;4;18005;1111;6987
31.05.2019 14:15; 31.05.2019 14:30;9256;4285;2323;4;17677;1142;6868
31.05.2019 14:30; 31.05.2019 14:45;9246;4256;2239;4;17261;1096;6962
31.05.2019 14:45; 31.05.2019 15:00;9257;4245;2140;4;16868;993;6907
31.05.2019 15:00; 31.05.2019 15:15;9337;4131;1923;4;16313;923;6840
31.05.2019 15:15; 31.05.2019 15:30;9436;4142;1939;4;16075;913;6675
31.05.2019 15:30; 31.05.2019 15:45;9534;4146;1965;4;15397;955;6570
31.05.2019 15:45; 31.05.2019 16:00;9619;4184;1981;4;14906;948;6447
31.05.2019 16:00; 31.05.2019 16:15;9699;4192;2206;4;14315;873;6336
31.05.2019 16:15; 31.05.2019 16:30;9737;4190;2246;4;13771;822;6127
31.05.2019 16:30; 31.05.2019 16:45;9721;4182;2251;4;13226;866;5976
31.05.2019 16:45; 31.05.2019 17:00;9775;4199;2256;4;12607;847;5787
31.05.2019 17:00; 31.05.2019 17:15;9645;4143;2287;4;11836;860;5563
31.05.2019 17:15; 31.05.2019 17:30;9744;4140;2288;4;11027;959;5426
31.05.2019 17:30; 31.05.2019 17:45;9863;4157;2434;4;10223;1059;5162
31.05.2019 17:45; 31.05.2019 18:00;9867;4159;2468;4;9401;1133;4992
31.05.2019 18:00; 31.05.2019 18:15;9810;4406;2545;4;8530;1181;4591
31.05.2019 18:15; 31.05.2019 18:30;9829;4375;2665;4;7598;1222;4316
31.05.2019 18:30; 31.05.2019 18:45;9918;4361;2699;4;6658;1324;3995
31.05.2019 18:45; 31.05.2019 19:00;9913;4367;2733;4;5704;1409;3783
31.05.2019 19:00; 31.05.2019 19:15;9891;4422;2755;4;4798;1543;3459
31.05.2019 19:15; 31.05.2019 19:30;9934;4424;2775;4;3971;1585;3225
31.05.2019 19:30; 31.05.2019 19:45;9911;4426;2792;4;3191;1680;2965
31.05.2019 19:45; 31.05.2019 20:00;9911;4439;2810;4;2460;1892;2652
31.05.2019 20:00; 31.05.2019 20:15;9933;4388;2824;4;1771;1914;2463
31.05.2019 20:15; 31.05.2019 20:30;9922;4367;2823;4;1159;1955;2190
31.05.2019 20:30; 31.05.2019 20:45;9924;4393;2825;4;679;2149;1919
31.05.2019 20:45; 31.05.2019 21:00;9954;4332;2823;4;335;2374;1690
31.05.2019 21:00; 31.05.2019 21:15;9940;4405;2822;4;128;2686;1521
31.05.2019 21:15; 31.05.2019 21:30;9948;4382;2812;4;31;2868;1523
31.05.2019 21:30; 31.05.2019 21:45;9962;4405;2817;4;5;2791;1486
31.05.2019 21:45; 31.05.2019 22:00;9932;4381;2812;4;0;2745;1488
31.05.2019 22:00; 31.05.2019 22:15;9986;4371;2796;4;0;2701;1454
31.05.2019 22:15; 31.05.2019 22:30;9943;4350;2777;4;0;2786;1450
31.05.2019 22:30; 31.05.2019 22:45;9950;4371;2769;4;0;2924;1504
31.05.2019 22:45; 31.05.2019 23:00;9936;4354;2753;4;0;3032;1615
31.05.2019 23:00; 31.05.2019 23:15;9982;4089;2725;4;0;3153;1684
31.05.2019 23:15; 31.05.2019 23:30;9947;4055;2660;4;0;3259;1697
31.05.2019 23:30; 31.05.2019 23:45;9942;4053;2653;4;0;3419;1610
31.05.2019 23:45; 01.06.2019 00:00;9885;4040;2509;4;0;3557;1558
01.06.2019 00:00; 01.06.2019 00:15;9719;3958;2156;3;0;3595;1576
01.06.2019 00:15; 01.06.2019 00:30;9714;3875;2035;3;0;3511;1660
01.06.2019 00:30; 01.06.2019 00:45;9468;3910;1936;3;0;3347;1689
01.06.2019 00:45; 01.06.2019 01:00;9234;3761;1870;3;0;3265;1715
01.06.2019 01:00; 01.06.2019 01:15;9065;3528;1890;3;0;3192;1778
01.06.2019 01:15; 01.06.2019 01:30;9000;3354;1870;3;0;3215;1867
01.06.2019 01:30; 01.06.2019 01:45;8968;3333;1826;3;0;3239;1921
01.06.2019 01:45; 01.06.2019 02:00;8718;3311;1797;3;0;3187;2062
01.06.2019 02:00; 01.06.2019 02:15;8435;3260;1790;3;0;3222;2177
01.06.2019 02:15; 01.06.2019 02:30;8365;3250;1783;3;0;3238;2314
01.06.2019 02:30; 01.06.2019 02:45;8258;3274;1767;3;0;3265;2419
01.06.2019 02:45; 01.06.2019 03:00;8235;3251;1773;3;0;3279;2589
01.06.2019 03:00; 01.06.2019 03:15;8250;3334;1775;3;0;3409;2747
01.06.2019 03:15; 01.06.2019 03:30;8154;3320;1767;3;0;3520;2813
01.06.2019 03:30; 01.06.2019 03:45;8032;3332;1770;3;0;3625;2904
01.06.2019 03:45; 01.06.2019 04:00;7844;3210;1778;3;0;3687;3100
01.06.2019 04:00; 01.06.2019 04:15;7417;2964;1731;3;0;3626;3416
01.06.2019 04:15; 01.06.2019 04:30;7161;2948;1722;3;0;3655;3615
01.06.2019 04:30; 01.06.2019 04:45;7073;2966;1728;3;0;3768;3785
01.06.2019 04:45; 01.06.2019 05:00;6885;2929;1728;3;7;3893;3920
01.06.2019 05:00; 01.06.2019 05:15;6852;2835;1718;3;39;3765;4187
01.06.2019 05:15; 01.06.2019 05:30;6789;2823;1711;3;100;3680;4634
01.06.2019 05:30; 01.06.2019 05:45;6653;2825;1715;3;272;3712;4847
01.06.2019 05:45; 01.06.2019 06:00;6694;2788;1712;3;588;3909;5113
01.06.2019 06:00; 01.06.2019 06:15;7355;2781;1709;3;1017;3970;5274
01.06.2019 06:15; 01.06.2019 06:30;7576;2786;1722;3;1588;3888;5205
01.06.2019 06:30; 01.06.2019 06:45;7483;2782;1722;3;2279;4040;5159
01.06.2019 06:45; 01.06.2019 07:00;7650;2826;1729;3;3139;4054;5017
01.06.2019 07:00; 01.06.2019 07:15;8058;2990;1718;3;4229;4127;4603
01.06.2019 07:15; 01.06.2019 07:30;8100;2972;1730;3;5385;4036;4262
01.06.2019 07:30; 01.06.2019 07:45;8186;3012;1728;3;6683;4004;4009
01.06.2019 07:45; 01.06.2019 08:00;8281;2989;1723;3;8161;3931;3635
01.06.2019 08:00; 01.06.2019 08:15;8657;3054;1721;3;9734;3759;3557
01.06.2019 08:15; 01.06.2019 08:30;8763;3036;1730;3;11233;3562;3641
