Begin;End;Load Forecast;Actual Load
06.01.2018 00:30; 06.01.2018 00:45;54560;54586
06.01.2018 00:45; 06.01.2018 01:00;53893;53771
06.01.2018 01:00; 06.01.2018 01:15;53271;52933
06.01.2018 01:15; 06.01.2018 01:30;52901;52082
06.01.2018 01:30; 06.01.2018 01:45;52429;51735
06.01.2018 01:45; 06.01.2018 02:00;52153;51275
06.01.2018 02:00; 06.01.2018 02:15;51872;50455
06.01.2018 02:15; 06.01.2018 02:30;51538;49965
06.01.2018 02:30; 06.01.2018 02:45;51312;49429
06.01.2018 02:45; 06.01.2018 03:00;51235;49458
06.01.2018 03:00; 06.01.2018 03:15;51045;49507
06.01.2018 03:15; 06.01.2018 03:30;50895;49529
06.01.2018 03:30; 06.01.2018 03:45;50832;49401
06.01.2018 03:45; 06.01.2018 04:00;50807;49272
06.01.2018 04:00; 06.01.2018 04:15;50809;49758
06.01.2018 04:15; 06.01.2018 04:30;50795;49735
06.01.2018 04:30; 06.01.2018 04:45;50849;49692
06.01.2018 04:45; 06.01.2018 05:00;50835;49659
06.01.2018 05:00; 06.01.2018 05:15;51068;50147
06.01.2018 05:15; 06.01.2018 05:30;50756;50018
06.01.2018 05:30; 06.01.2018 05:45;50696;49586
06.01.2018 05:45; 06.01.2018 06:00;50342;49325
06.01.2018 06:00; 06.01.2018 06:15;49880;49691
06.01.2018 06:15; 06.01.2018 06:30;50602;50289
06.01.2018 06:30; 06.01.2018 06:45;50703;50785
06.01.2018 06:45; 06.01.2018 07:00;51324;51488
06.01.2018 07:00; 06.01.2018 07:15;52027;53080
06.01.2018 07:15; 06.01.2018 07:30;52859;53890
06.01.2018 07:30; 06.01.2018 07:45;55410;54265
06.01.2018 07:45; 06.01.2018 08:00;56139;54975
06.01.2018 08:00; 06.01.2018 08:15;57196;56060
06.01.2018 08:15; 06.01.2018 08:30;57746;56563
06.01.2018 08:30; 06.01.2018 08:45;58470;57384
06.01.2018 08:45; 06.01.2018 09:00;59131;58140
06.01.2018 09:00; 06.01.2018 09:15;60125;59380
06.01.2018 09:15; 06.01.2018 09:30;60791;60603
06.01.2018 09:30; 06.01.2018 09:45;61196;61248
06.01.2018 09:45; 06.01.2018 10:00;61513;61649
06.01.2018 10:00; 06.01.2018 10:15;62075;62402
06.01.2018 10:15; 06.01.2018 10:30;62502;62766
06.01.2018 10:30; 06.01.2018 10:45;62799;62992
06.01.2018 10:45; 06.01.2018 11:00;63501;63258
06.01.2018 11:00; 06.01.2018 11:15;63693;63788
06.01.2018 11:15; 06.01.2018 11:30;64135;64454
06.01.2018 11:30; 06.01.2018 11:45;64742;65094
06.01.2018 11:45; 06.01.2018 12:00;64800;65062
06.01.2018 12:00; 06.01.2018 12:15;64112;65042
06.01.2018 12:15; 06.01.2018 12:30;64153;65145
06.01.2018 12:30; 06.01.2018 12:45;63602;64660
06.01.2018 12:45; 06.01.2018 13:00;63301;64243
06.01.2018 13:00; 06.01.2018 13:15;63337;63944
06.01.2018 13:15; 06.01.2018 13:30;62462;63730
06.01.2018 13:30; 06.01.2018 13:45;62427;63125
06.01.2018 13:45; 06.01.2018 14:00;61554;62455
06.01.2018 14:00; 06.01.2018 14:15;61488;61728
06.01.2018 14:15; 06.01.2018 14:30;60818;61585
06.01.2018 14:30; 06.01.2018 14:45;61099;61488
06.01.2018 14:45; 06.01.2018 15:00;61310;61134
06.01.2018 15:00; 06.01.2018 15:15;61635;61070
06.01.2018 15:15; 06.01.2018 15:30;60926;61094
06.01.2018 15:30; 06.01.2018 15:45;61087;61252
06.01.2018 15:45; 06.01.2018 16:00;61039;61408
06.01.2018 16:00; 06.01.2018 16:15;62011;61741
06.01.2018 16:15; 06.01.2018 16:30;62587;62393
06.01.2018 16:30; 06.01.2018 16:45;63513;63715
06.01.2018 16:45; 06.01.2018 17:00;64105;64941
06.01.2018 17:00; 06.01.2018 17:15;65887;66220
06.01.2018 17:15; 06.01.2018 17:30;66634;66720
06.01.2018 17:30; 06.01.2018 17:45;67481;67211
06.01.2018 17:45; 06.01.2018 18:00;67514;67826
06.01.2018 18:00; 06.01.2018 18:15;67595;68445
06.01.2018 18:15; 06.01.2018 18:30;67756;68090
06.01.2018 18:30; 06.01.2018 18:45;67530;67833
06.01.2018 18:45; 06.01.2018 19:00;67230;67379
06.01.2018 19:00; 06.01.2018 19:15;66933;67022
06.01.2018 19:15; 06.01.2018 19:30;66432;66420
06.01.2018 19:30; 06.01.2018 19:45;65838;65712
06.01.2018 19:45; 06.01.2018 20:00;65162;64929
06.01.2018 20:00; 06.01.2018 20:15;64042;63832
06.01.2018 20:15; 06.01.2018 20:30;62941;62388
06.01.2018 20:30; 06.01.2018 20:45;61821;61267
06.01.2018 20:45; 06.01.2018 21:00;61284;60755
06.01.2018 21:00; 06.01.2018 21:15;60343;59975
06.01.2018 21:15; 06.01.2018 21:30;59896;59132
06.01.2018 21:30; 06.01.2018 21:45;60082;58756
06.01.2018 21:45; 06.01.2018 22:00;59501;58200
06.01.2018 22:00; 06.01.2018 22:15;60489;58819
06.01.2018 22:15; 06.01.2018 22:30;59924;58031
06.01.2018 22:30; 06.01.2018 22:45;59255;57365
06.01.2018 22:45; 06.01.2018 23:00;58318;56301
06.01.2018 23:00; 06.01.2018 23:15;57344;55308
06.01.2018 23:15; 06.01.2018 23:30;56440;54358
06.01.2018 23:30; 06.01.2018 23:45;55497;53419
06.01.2018 23:45; 07.01.2018 00:00;54763;52529
07.01.2018 00:00; 07.01.2018 00:15;53800;51560
07.01.2018 00:15; 07.01.2018 00:30;53105;50389
07.01.2018 00:30; 07.01.2018 00:45;52591;49594
07.01.2018 00:45; 07.01.2018 01:00;52009;49058
07.01.2018 01:00; 07.01.2018 01:15;51458;48689
07.01.2018 01:15; 07.01.2018 01:30;51030;47991
07.01.2018 01:30; 07.01.2018 01:45;50621;47312
07.01.2018 01:45; 07.01.2018 02:00;50370;47229
07.01.2018 02:00; 07.01.2018 02:15;50225;46977
07.01.2018 02:15; 07.01.2018 02:30;49927;46763
07.01.2018 02:30; 07.01.2018 02:45;49697;46441
07.01.2018 02:45; 07.01.2018 03:00;49550;46306
07.01.2018 03:00; 07.01.2018 03:15;49517;46203
07.01.2018 03:15; 07.01.2018 03:30;49349;46199
07.01.2018 03:30; 07.01.2018 03:45;49302;46155
07.01.2018 03:45; 07.01.2018 04:00;49230;46251
07.01.2018 04:00; 07.01.2018 04:15;49274;46366
07.01.2018 04:15; 07.01.2018 04:30;49234;46312
07.01.2018 04:30; 07.01.2018 04:45;49270;46416
07.01.2018 04:45; 07.01.2018 05:00;49205;46207
07.01.2018 05:00; 07.01.2018 05:15;49342;46394
07.01.2018 05:15; 07.01.2018 05:30;48912;46093
07.01.2018 05:30; 07.01.2018 05:45;48856;45797
07.01.2018 05:45; 07.01.2018 06:00;48554;45420
07.01.2018 06:00; 07.01.2018 06:15;47785;44920
07.01.2018 06:15; 07.01.2018 06:30;48247;45050
07.01.2018 06:30; 07.01.2018 06:45;48464;45375
07.01.2018 06:45; 07.01.2018 07:00;48914;45615
07.01.2018 07:00; 07.01.2018 07:15;49400;46577
07.01.2018 07:15; 07.01.2018 07:30;50029;47151
07.01.2018 07:30; 07.01.2018 07:45;51086;47962
07.01.2018 07:45; 07.01.2018 08:00;51976;48943
07.01.2018 08:00; 07.01.2018 08:15;52732;50310
07.01.2018 08:15; 07.01.2018 08:30;53240;50877
07.01.2018 08:30; 07.01.2018 08:45;54240;51760
07.01.2018 08:45; 07.01.2018 09:00;54934;
07.01.2018 09:00; 07.01.2018 09:15;56045;54213
07.01.2018 09:15; 07.01.2018 09:30;56957;55606
07.01.2018 09:30; 07.01.2018 09:45;57514;56444
07.01.2018 09:45; 07.01.2018 10:00;57931;57358
07.01.2018 10:00; 07.01.2018 10:15;58622;58164
07.01.2018 10:15; 07.01.2018 10:30;59139;58649
07.01.2018 10:30; 07.01.2018 10:45;59571;59365
07.01.2018 10:45; 07.01.2018 11:00;60431;60438
07.01.2018 11:00; 07.01.2018 11:15;60841;61678
07.01.2018 11:15; 07.01.2018 11:30;61621;62890
07.01.2018 11:30; 07.01.2018 11:45;62296;63446
07.01.2018 11:45; 07.01.2018 12:00;62407;63439
07.01.2018 12:00; 07.01.2018 12:15;61993;63122
07.01.2018 12:15; 07.01.2018 12:30;62149;62724
07.01.2018 12:30; 07.01.2018 12:45;61587;62456
07.01.2018 12:45; 07.01.2018 13:00;61202;61967
07.01.2018 13:00; 07.01.2018 13:15;60967;61796
07.01.2018 13:15; 07.01.2018 13:30;60514;61332
07.01.2018 13:30; 07.01.2018 13:45;60418;61025
07.01.2018 13:45; 07.01.2018 14:00;59606;60244
07.01.2018 14:00; 07.01.2018 14:15;59500;59421
07.01.2018 14:15; 07.01.2018 14:30;59099;58750
07.01.2018 14:30; 07.01.2018 14:45;59239;58683
07.01.2018 14:45; 07.01.2018 15:00;59289;58298
07.01.2018 15:00; 07.01.2018 15:15;59636;58581
07.01.2018 15:15; 07.01.2018 15:30;58955;58351
07.01.2018 15:30; 07.01.2018 15:45;59084;58166
07.01.2018 15:45; 07.01.2018 16:00;59048;58470
07.01.2018 16:00; 07.01.2018 16:15;59969;59249
07.01.2018 16:15; 07.01.2018 16:30;60710;59719
07.01.2018 16:30; 07.01.2018 16:45;61466;60947
07.01.2018 16:45; 07.01.2018 17:00;62095;62852
07.01.2018 17:00; 07.01.2018 17:15;63823;64801
07.01.2018 17:15; 07.01.2018 17:30;64754;65859
07.01.2018 17:30; 07.01.2018 17:45;65705;66684
07.01.2018 17:45; 07.01.2018 18:00;65799;66991
07.01.2018 18:00; 07.01.2018 18:15;65959;67297
07.01.2018 18:15; 07.01.2018 18:30;66180;67764
07.01.2018 18:30; 07.01.2018 18:45;65886;67874
07.01.2018 18:45; 07.01.2018 19:00;65620;67512
07.01.2018 19:00; 07.01.2018 19:15;65294;67014
07.01.2018 19:15; 07.01.2018 19:30;64779;66378
07.01.2018 19:30; 07.01.2018 19:45;64304;65746
07.01.2018 19:45; 07.01.2018 20:00;63463;64823
07.01.2018 20:00; 07.01.2018 20:15;62770;64529
07.01.2018 20:15; 07.01.2018 20:30;61856;63281
07.01.2018 20:30; 07.01.2018 20:45;60526;62564
07.01.2018 20:45; 07.01.2018 21:00;60237;61801
07.01.2018 21:00; 07.01.2018 21:15;59405;61051
07.01.2018 21:15; 07.01.2018 21:30;59039;60318
07.01.2018 21:30; 07.01.2018 21:45;59476;59982
07.01.2018 21:45; 07.01.2018 22:00;59371;60104
07.01.2018 22:00; 07.01.2018 22:15;60501;61968
07.01.2018 22:15; 07.01.2018 22:30;60046;61392
07.01.2018 22:30; 07.01.2018 22:45;59282;60403
07.01.2018 22:45; 07.01.2018 23:00;58262;59362
07.01.2018 23:00; 07.01.2018 23:15;57246;58654
07.01.2018 23:15; 07.01.2018 23:30;56426;57627
07.01.2018 23:30; 07.01.2018 23:45;55615;56192
07.01.2018 23:45; 08.01.2018 00:00;55198;55319
08.01.2018 00:00; 08.01.2018 00:15;55201;54496
08.01.2018 00:15; 08.01.2018 00:30;54695;53680
08.01.2018 00:30; 08.01.2018 00:45;54089;53170
08.01.2018 00:45; 08.01.2018 01:00;53493;52798
08.01.2018 01:00; 08.01.2018 01:15;53089;51897
08.01.2018 01:15; 08.01.2018 01:30;52770;51584
08.01.2018 01:30; 08.01.2018 01:45;52424;51354
08.01.2018 01:45; 08.01.2018 02:00;52251;50997
08.01.2018 02:00; 08.01.2018 02:15;52022;50968
08.01.2018 02:15; 08.01.2018 02:30;51913;50793
08.01.2018 02:30; 08.01.2018 02:45;51883;50958
08.01.2018 02:45; 08.01.2018 03:00;51852;50678
08.01.2018 03:00; 08.01.2018 03:15;51873;51205
08.01.2018 03:15; 08.01.2018 03:30;51944;51395
08.01.2018 03:30; 08.01.2018 03:45;51999;51719
08.01.2018 03:45; 08.01.2018 04:00;52232;51976
08.01.2018 04:00; 08.01.2018 04:15;52844;52398
08.01.2018 04:15; 08.01.2018 04:30;53217;52696
08.01.2018 04:30; 08.01.2018 04:45;53864;53299
08.01.2018 04:45; 08.01.2018 05:00;54472;54067
08.01.2018 05:00; 08.01.2018 05:15;56013;56284
08.01.2018 05:15; 08.01.2018 05:30;56854;57254
08.01.2018 05:30; 08.01.2018 05:45;58256;58711
08.01.2018 05:45; 08.01.2018 06:00;60047;60684
08.01.2018 06:00; 08.01.2018 06:15;63047;64245
08.01.2018 06:15; 08.01.2018 06:30;65638;67363
08.01.2018 06:30; 08.01.2018 06:45;67826;70294
08.01.2018 06:45; 08.01.2018 07:00;69679;72055
08.01.2018 07:00; 08.01.2018 07:15;71759;74554
08.01.2018 07:15; 08.01.2018 07:30;72854;76188
08.01.2018 07:30; 08.01.2018 07:45;73763;77701
08.01.2018 07:45; 08.01.2018 08:00;74687;78963
08.01.2018 08:00; 08.01.2018 08:15;75846;80143
08.01.2018 08:15; 08.01.2018 08:30;75998;80462
08.01.2018 08:30; 08.01.2018 08:45;76269;80837
08.01.2018 08:45; 08.01.2018 09:00;76427;81246
08.01.2018 09:00; 08.01.2018 09:15;76385;81260
08.01.2018 09:15; 08.01.2018 09:30;76533;81424
08.01.2018 09:30; 08.01.2018 09:45;76952;81908
08.01.2018 09:45; 08.01.2018 10:00;76999;82066
08.01.2018 10:00; 08.01.2018 10:15;77163;82147
08.01.2018 10:15; 08.01.2018 10:30;77498;82310
08.01.2018 10:30; 08.01.2018 10:45;77781;82467
08.01.2018 10:45; 08.01.2018 11:00;78054;82631
08.01.2018 11:00; 08.01.2018 11:15;78261;82462
08.01.2018 11:15; 08.01.2018 11:30;78552;82688
08.01.2018 11:30; 08.01.2018 11:45;78732;82890
08.01.2018 11:45; 08.01.2018 12:00;79139;82953
08.01.2018 12:00; 08.01.2018 12:15;78256;82342
08.01.2018 12:15; 08.01.2018 12:30;78204;82242
08.01.2018 12:30; 08.01.2018 12:45;78132;81823
08.01.2018 12:45; 08.01.2018 13:00;78236;81655
08.01.2018 13:00; 08.01.2018 13:15;78374;81891
08.01.2018 13:15; 08.01.2018 13:30;77957;81554
08.01.2018 13:30; 08.01.2018 13:45;77605;81066
08.01.2018 13:45; 08.01.2018 14:00;77029;80708
08.01.2018 14:00; 08.01.2018 14:15;76795;80538
08.01.2018 14:15; 08.01.2018 14:30;76559;80622
08.01.2018 14:30; 08.01.2018 14:45;76396;80615
08.01.2018 14:45; 08.01.2018 15:00;75941;80449
08.01.2018 15:00; 08.01.2018 15:15;74870;80592
08.01.2018 15:15; 08.01.2018 15:30;76091;80196
08.01.2018 15:30; 08.01.2018 15:45;76071;79964
08.01.2018 15:45; 08.01.2018 16:00;75813;79489
08.01.2018 16:00; 08.01.2018 16:15;76102;79820
08.01.2018 16:15; 08.01.2018 16:30;75447;80085
08.01.2018 16:30; 08.01.2018 16:45;74032;81278
08.01.2018 16:45; 08.01.2018 17:00;74623;82346
08.01.2018 17:00; 08.01.2018 17:15;75529;83984
08.01.2018 17:15; 08.01.2018 17:30;76058;84891
08.01.2018 17:30; 08.01.2018 17:45;76413;85087
08.01.2018 17:45; 08.01.2018 18:00;76517;85224
08.01.2018 18:00; 08.01.2018 18:15;76257;84659
08.01.2018 18:15; 08.01.2018 18:30;76102;84228
08.01.2018 18:30; 08.01.2018 18:45;76077;
08.01.2018 18:45; 08.01.2018 19:00;76102;83914
08.01.2018 19:00; 08.01.2018 19:15;75718;82652
08.01.2018 19:15; 08.01.2018 19:30;75117;81644
08.01.2018 19:30; 08.01.2018 19:45;74598;81038
08.01.2018 19:45; 08.01.2018 20:00;74023;80253
08.01.2018 20:00; 08.01.2018 20:15;72913;78186
08.01.2018 20:15; 08.01.2018 20:30;71993;76579
08.01.2018 20:30; 08.01.2018 20:45;71114;75574
08.01.2018 20:45; 08.01.2018 21:00;70427;74301
08.01.2018 21:00; 08.01.2018 21:15;69829;73740
08.01.2018 21:15; 08.01.2018 21:30;69269;72669
08.01.2018 21:30; 08.01.2018 21:45;68923;71845
08.01.2018 21:45; 08.01.2018 22:00;67742;70451
08.01.2018 22:00; 08.01.2018 22:15;67951;71002
08.01.2018 22:15; 08.01.2018 22:30;67156;70350
08.01.2018 22:30; 08.01.2018 22:45;65960;68959
08.01.2018 22:45; 08.01.2018 23:00;64642;67400
08.01.2018 23:00; 08.01.2018 23:15;63221;65662
08.01.2018 23:15; 08.01.2018 23:30;62091;63893
08.01.2018 23:30; 08.01.2018 23:45;61075;62860
08.01.2018 23:45; 09.01.2018 00:00;60116;61799
09.01.2018 00:00; 09.01.2018 00:15;59369;60911
09.01.2018 00:15; 09.01.2018 00:30;58708;60080
09.01.2018 00:30; 09.01.2018 00:45;58023;59293
09.01.2018 00:45; 09.01.2018 01:00;57311;58999
09.01.2018 01:00; 09.01.2018 01:15;56809;58350
09.01.2018 01:15; 09.01.2018 01:30;56469;57959
09.01.2018 01:30; 09.01.2018 01:45;56128;57618
09.01.2018 01:45; 09.01.2018 02:00;55864;57268
09.01.2018 02:00; 09.01.2018 02:15;55587;56929
09.01.2018 02:15; 09.01.2018 02:30;55390;56955
09.01.2018 02:30; 09.01.2018 02:45;55383;56960
09.01.2018 02:45; 09.01.2018 03:00;55376;56985
09.01.2018 03:00; 09.01.2018 03:15;55396;56833
09.01.2018 03:15; 09.01.2018 03:30;55413;57002
09.01.2018 03:30; 09.01.2018 03:45;55587;57237
09.01.2018 03:45; 09.01.2018 04:00;55662;57612
09.01.2018 04:00; 09.01.2018 04:15;56131;58246
09.01.2018 04:15; 09.01.2018 04:30;56529;58663
09.01.2018 04:30; 09.01.2018 04:45;56985;59374
09.01.2018 04:45; 09.01.2018 05:00;57533;59901
09.01.2018 05:00; 09.01.2018 05:15;58731;60818
09.01.2018 05:15; 09.01.2018 05:30;59544;61574
09.01.2018 05:30; 09.01.2018 05:45;60666;63032
09.01.2018 05:45; 09.01.2018 06:00;62100;65017
09.01.2018 06:00; 09.01.2018 06:15;64748;68190
09.01.2018 06:15; 09.01.2018 06:30;67072;70534
09.01.2018 06:30; 09.01.2018 06:45;69007;73118
09.01.2018 06:45; 09.01.2018 07:00;70615;75528
09.01.2018 07:00; 09.01.2018 07:15;72647;77969
09.01.2018 07:15; 09.01.2018 07:30;73726;79331
09.01.2018 07:30; 09.01.2018 07:45;74469;80804
09.01.2018 07:45; 09.01.2018 08:00;75391;81920
09.01.2018 08:00; 09.01.2018 08:15;76334;82780
09.01.2018 08:15; 09.01.2018 08:30;76593;82918
09.01.2018 08:30; 09.01.2018 08:45;76825;82802
09.01.2018 08:45; 09.01.2018 09:00;76984;82837
09.01.2018 09:00; 09.01.2018 09:15;76897;82135
09.01.2018 09:15; 09.01.2018 09:30;77015;81801
09.01.2018 09:30; 09.01.2018 09:45;77225;82156
09.01.2018 09:45; 09.01.2018 10:00;77504;82567
09.01.2018 10:00; 09.01.2018 10:15;77623;82563
09.01.2018 10:15; 09.01.2018 10:30;77915;82458
09.01.2018 10:30; 09.01.2018 10:45;78158;82371
09.01.2018 10:45; 09.01.2018 11:00;78408;82257
09.01.2018 11:00; 09.01.2018 11:15;78677;82587
09.01.2018 11:15; 09.01.2018 11:30;78940;82659
09.01.2018 11:30; 09.01.2018 11:45;79134;82623
09.01.2018 11:45; 09.01.2018 12:00;78706;82107
09.01.2018 12:00; 09.01.2018 12:15;78590;81754
09.01.2018 12:15; 09.01.2018 12:30;78644;81768
09.01.2018 12:30; 09.01.2018 12:45;78525;81822
09.01.2018 12:45; 09.01.2018 13:00;78759;81701
09.01.2018 13:00; 09.01.2018 13:15;78780;81589
09.01.2018 13:15; 09.01.2018 13:30;78503;81578
09.01.2018 13:30; 09.01.2018 13:45;78260;81188
09.01.2018 13:45; 09.01.2018 14:00;77441;80422
09.01.2018 14:00; 09.01.2018 14:15;77411;79919
09.01.2018 14:15; 09.01.2018 14:30;77128;80015
09.01.2018 14:30; 09.01.2018 14:45;77188;79933
09.01.2018 14:45; 09.01.2018 15:00;77219;79593
09.01.2018 15:00; 09.01.2018 15:15;77254;79399
09.01.2018 15:15; 09.01.2018 15:30;76736;79019
09.01.2018 15:30; 09.01.2018 15:45;76494;78876
09.01.2018 15:45; 09.01.2018 16:00;76484;78788
09.01.2018 16:00; 09.01.2018 16:15;76798;78868
09.01.2018 16:15; 09.01.2018 16:30;76930;79195
09.01.2018 16:30; 09.01.2018 16:45;77453;80047
09.01.2018 16:45; 09.01.2018 17:00;78257;81080
09.01.2018 17:00; 09.01.2018 17:15;79190;82437
09.01.2018 17:15; 09.01.2018 17:30;79612;83208
09.01.2018 17:30; 09.01.2018 17:45;80114;83766
09.01.2018 17:45; 09.01.2018 18:00;80185;83872
09.01.2018 18:00; 09.01.2018 18:15;79844;83364
09.01.2018 18:15; 09.01.2018 18:30;79855;83005
09.01.2018 18:30; 09.01.2018 18:45;79711;83156
09.01.2018 18:45; 09.01.2018 19:00;79673;82722
09.01.2018 19:00; 09.01.2018 19:15;79072;81956
09.01.2018 19:15; 09.01.2018 19:30;78326;80897
09.01.2018 19:30; 09.01.2018 19:45;77682;79899
09.01.2018 19:45; 09.01.2018 20:00;76936;79190
09.01.2018 20:00; 09.01.2018 20:15;75513;77451
09.01.2018 20:15; 09.01.2018 20:30;73894;75836
09.01.2018 20:30; 09.01.2018 20:45;72775;74785
09.01.2018 20:45; 09.01.2018 21:00;71809;73672
09.01.2018 21:00; 09.01.2018 21:15;70859;72839
09.01.2018 21:15; 09.01.2018 21:30;70075;72204
09.01.2018 21:30; 09.01.2018 21:45;69363;71103
09.01.2018 21:45; 09.01.2018 22:00;68843;70153
09.01.2018 22:00; 09.01.2018 22:15;69098;70096
09.01.2018 22:15; 09.01.2018 22:30;68569;69144
09.01.2018 22:30; 09.01.2018 22:45;67242;67813
09.01.2018 22:45; 09.01.2018 23:00;65748;66496
09.01.2018 23:00; 09.01.2018 23:15;64283;65655
09.01.2018 23:15; 09.01.2018 23:30;63066;64267
09.01.2018 23:30; 09.01.2018 23:45;62091;62717
09.01.2018 23:45; 10.01.2018 00:00;61144;61627
10.01.2018 00:00; 10.01.2018 00:15;60939;60723
10.01.2018 00:15; 10.01.2018 00:30;60269;59803
10.01.2018 00:30; 10.01.2018 00:45;59748;58755
10.01.2018 00:45; 10.01.2018 01:00;59128;58226
10.01.2018 01:00; 10.01.2018 01:15;58378;57506
10.01.2018 01:15; 10.01.2018 01:30;57868;56809
10.01.2018 01:30; 10.01.2018 01:45;57592;56230
10.01.2018 01:45; 10.01.2018 02:00;57289;55851
10.01.2018 02:00; 10.01.2018 02:15;56910;55258
10.01.2018 02:15; 10.01.2018 02:30;56687;54818
10.01.2018 02:30; 10.01.2018 02:45;56758;54733
10.01.2018 02:45; 10.01.2018 03:00;56787;54835
10.01.2018 03:00; 10.01.2018 03:15;56777;55001
10.01.2018 03:15; 10.01.2018 03:30;56792;54804
10.01.2018 03:30; 10.01.2018 03:45;56875;54953
10.01.2018 03:45; 10.01.2018 04:00;56939;55296
10.01.2018 04:00; 10.01.2018 04:15;57449;55383
10.01.2018 04:15; 10.01.2018 04:30;57808;55897
10.01.2018 04:30; 10.01.2018 04:45;58221;56613
10.01.2018 04:45; 10.01.2018 05:00;58722;57309
10.01.2018 05:00; 10.01.2018 05:15;60020;59408
10.01.2018 05:15; 10.01.2018 05:30;60576;60171
10.01.2018 05:30; 10.01.2018 05:45;61674;61303
10.01.2018 05:45; 10.01.2018 06:00;62970;63038
10.01.2018 06:00; 10.01.2018 06:15;65846;66595
10.01.2018 06:15; 10.01.2018 06:30;67863;69296
10.01.2018 06:30; 10.01.2018 06:45;69693;71562
10.01.2018 06:45; 10.01.2018 07:00;71334;73692
10.01.2018 07:00; 10.01.2018 07:15;73565;75504
10.01.2018 07:15; 10.01.2018 07:30;74573;76657
10.01.2018 07:30; 10.01.2018 07:45;75971;77957
10.01.2018 07:45; 10.01.2018 08:00;76795;79044
10.01.2018 08:00; 10.01.2018 08:15;77797;79504
10.01.2018 08:15; 10.01.2018 08:30;78029;79681
10.01.2018 08:30; 10.01.2018 08:45;78475;79876
10.01.2018 08:45; 10.01.2018 09:00;78668;80035
10.01.2018 09:00; 10.01.2018 09:15;78777;79471
10.01.2018 09:15; 10.01.2018 09:30;79092;79516
10.01.2018 09:30; 10.01.2018 09:45;79246;79469
10.01.2018 09:45; 10.01.2018 10:00;79526;79186
10.01.2018 10:00; 10.01.2018 10:15;79681;79155
10.01.2018 10:15; 10.01.2018 10:30;79883;79212
10.01.2018 10:30; 10.01.2018 10:45;80140;79148
10.01.2018 10:45; 10.01.2018 11:00;80484;79406
10.01.2018 11:00; 10.01.2018 11:15;80769;79524
10.01.2018 11:15; 10.01.2018 11:30;81156;79812
10.01.2018 11:30; 10.01.2018 11:45;81415;80002
10.01.2018 11:45; 10.01.2018 12:00;81247;79681
10.01.2018 12:00; 10.01.2018 12:15;80572;79308
10.01.2018 12:15; 10.01.2018 12:30;80596;78806
10.01.2018 12:30; 10.01.2018 12:45;80374;78599
10.01.2018 12:45; 10.01.2018 13:00;80580;78256
10.01.2018 13:00; 10.01.2018 13:15;80586;78362
10.01.2018 13:15; 10.01.2018 13:30;79969;78176
10.01.2018 13:30; 10.01.2018 13:45;79702;77633
10.01.2018 13:45; 10.01.2018 14:00;78996;77234
10.01.2018 14:00; 10.01.2018 14:15;78812;77818
10.01.2018 14:15; 10.01.2018 14:30;78507;77778
10.01.2018 14:30; 10.01.2018 14:45;78457;77443
10.01.2018 14:45; 10.01.2018 15:00;78237;77372
10.01.2018 15:00; 10.01.2018 15:15;77926;77430
10.01.2018 15:15; 10.01.2018 15:30;77944;77284
10.01.2018 15:30; 10.01.2018 15:45;77691;77462
10.01.2018 15:45; 10.01.2018 16:00;77662;76703
10.01.2018 16:00; 10.01.2018 16:15;77983;76705
10.01.2018 16:15; 10.01.2018 16:30;77744;76915
10.01.2018 16:30; 10.01.2018 16:45;77822;77930
10.01.2018 16:45; 10.01.2018 17:00;79512;79161
10.01.2018 17:00; 10.01.2018 17:15;80804;79897
10.01.2018 17:15; 10.01.2018 17:30;81285;80629
10.01.2018 17:30; 10.01.2018 17:45;81685;80830
10.01.2018 17:45; 10.01.2018 18:00;82051;80976
10.01.2018 18:00; 10.01.2018 18:15;81754;80781
